High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
128.77999877929688,127.80000305175781,128.14999389648438,128.6699981689453,955100.0,126.5913314819336,2.936,2020-12-17,50,2020,17,Thursday,1.0604,1.4812323585447356
128.5500030517578,126.44999694824219,128.5500030517578,127.33999633789062,1318200.0,125.28282165527344,-1.034,2020-12-18,50,2020,18,Friday,1.0604,1.4812323585447356
125.66000366210938,123.16999816894531,124.12000274658203,125.31999969482422,831600.0,123.29545593261719,-1.586,2020-12-21,51,2020,21,Monday,-0.24875000000000003,0.9147857217221237
126.76000213623047,125.58000183105469,126.44999694824219,125.93000030517578,860400.0,123.89559936523438,0.487,2020-12-22,51,2020,22,Tuesday,-0.24875000000000003,0.9147857217221237
127.05000305175781,125.80000305175781,126.83999633789062,126.0,616500.0,123.96446990966797,0.056,2020-12-23,51,2020,23,Wednesday,-0.24875000000000003,0.9147857217221237
126.30999755859375,125.5999984741211,125.91999816894531,126.05999755859375,223500.0,124.02349853515625,0.048,2020-12-24,51,2020,24,Thursday,-0.24875000000000003,0.9147857217221237
131.0,128.0800018310547,129.33999633789062,130.91000366210938,1626100.0,128.79515075683594,3.847,2020-12-28,52,2020,28,Monday,0.8635,2.0552867602032245
132.36000061035156,129.80999755859375,131.9499969482422,129.9499969482422,1058500.0,127.85065460205078,-0.733,2020-12-29,52,2020,29,Tuesday,0.8635,2.0552867602032245
131.30999755859375,130.3300018310547,130.5500030517578,130.63999938964844,407200.0,128.52951049804688,0.531,2020-12-30,52,2020,30,Wednesday,0.8635,2.0552867602032245
130.86000061035156,129.64999389648438,130.6699981689453,130.38999938964844,379000.0,128.28355407714844,-0.191,2020-12-31,52,2020,31,Thursday,0.8635,2.0552867602032245
